station_id,station_name,latitude,longitude,_total_elements,_unique_feature_types,aeroway,amenity,barrier,boundary,building,craft,emergency,healthcare,highway,historic,industrial,landuse,leisure,man_made,military,natural,office,place,power,public_transport,railway,shop,sport,tourism,water,waterway
site_5112,"Powai, Mumbai - MPCB",19.1375,72.915056,8280,19,NA,"bench,bicycle_parking,cafe,college,drinking_water,events_space,fast_food,library,mess,motorcycle_parking,place_of_worship,restaurant,school,taxi,toilets,university,waste_basket,waste_disposal,water_point","fence,gate","administrative,national_park","apartments,bungalow,civic,college,dormitory,garage,greenhouse,industrial,residential,roof,service,university",NA,fire_hydrant,NA,"bus_stop,cycleway,elevator,footway,living_street,path,pedestrian,residential,service,steps,track",monument,NA,"military,recreation_ground,residential","bandstand,fitness_centre,garden,nature_reserve,park,pitch,sports_centre,swimming_pool,track","mast,pipeline,water_tap,water_tower",NA,"peak,scrub,water","educational_institution,government","locality,neighbourhood","line,tower",platform,NA,"convenience,copyshop,department_store,laundry,tea","badminton,basketball,cricket,field_hockey,running,soccer,soccer__tennis__gym__skates__swimming___,swimming,table_tennis;table_soccer;pool;chess,tennis,volleyball","artwork,hostel,viewpoint","lake,reservoir",NA
site_5113,"Borivali East, Mumbai - MPCB",19.2243333,72.8658113,56326,19,NA,"bus_station,clinic,community_centre,fountain,fuel,hospital,parking_entrance,school,shelter,toilets","bollard,gate,lift_gate",national_park,"apartments,commercial,school,train_station",NA,NA,hospital,"construction,footway,living_street,primary,residential,secondary,secondary_link,service,steps,tertiary,tertiary_link,traffic_signals,trunk,trunk_link,unclassified",NA,depot,"construction,industrial,recreation_ground,residential","fitness_centre,nature_reserve,outdoor_seating,park,playground,swimming_pool",NA,NA,water,corporate,"neighbourhood,suburb","line,substation,tower","platform,station,stop_area,stop_position","miniature,platform,station,stop,subway","mall,supermarket",yoga,apartment,river,river
site_5114,"Mahape, Navi Mumbai - MPCB",19.1135051,73.008978,14154,16,NA,"bank,college,fast_food,fire_station,fuel,school",gate,administrative,"apartments,residential,train_station,transportation",NA,NA,NA,"bus_stop,crossing,footway,living_street,primary,primary_link,residential,secondary,service,steps,tertiary,traffic_signals,unclassified",NA,NA,"commercial,construction,grass,industrial","park,pitch","gasometer,storage_tank",NA,"tree_row,water","government,it,newspaper","locality,neighbourhood",line,"platform,station,stop_area,stop_position","construction,platform,rail,station,stop","foodway,biryani",badminton,hotel,pond,drain
site_5118,"Khadakpada, Kalyan - MPCB",19.25292,73.142019,25674,10,NA,"college,fast_food,hospital,restaurant,school,theatre","gate,lift_gate",administrative,residential,NA,NA,hospital,"footway,residential,secondary,service,tertiary,tertiary_link,track,traffic_signals,trunk,trunk_link,unclassified",NA,NA,"commercial,residential",park,"pipeline,storage_tank,wastewater_plant,water_tower",NA,tree,government,"square,suburb",line,"platform,busstop",NA,"dhaba,chinese,restuarant",NA,NA,NA,NA
site_5119,"Sion, Mumbai - MPCB",19.047,72.8746,98795,20,NA,"blood_bank,bus_station,college,fuel,hospital,library,parking,place_of_worship,townhall","gate,wall",administrative,"apartments,college,commercial,hospital,kindergarten,office,residential,school",NA,"fire_alarm_box,fire_extinguisher",hospital,"bus_stop,footway,path,primary,primary_link,residential,secondary,service,tertiary,trunk,trunk_link,unclassified",building,bus_depot,"commercial,construction,grass,industrial,recreation_ground,residential","garden,park,pitch,playground","pipeline,storage_tank",NA,"water,wetland",company,neighbourhood,"line,tower","platform,station,stop_position","construction,monorail,proposed","general store,juice shop",cricket,museum,"drain,stream","drain,stream"
site_5120,"Colaba, Mumbai - MPCB",18.91,72.82,310962,20,NA,"bus_station,clinic,community_centre,ice_cream,marketplace,place_of_worship,police,post_office,restaurant,school","gate,wall","administrative,administrative_cooperation,local_authority","apartments,chapel,church,commercial,construction,hotel,house,residential,warehouse",NA,NA,NA,"bus_stop,footway,path,residential,secondary,secondary_link,service,tertiary,traffic_signals",church,depot,"commercial,construction,grass,industrial,military,religious,residential","fitness_centre,park,swimming_pool","pier,wastewater_plant",NA,"coastline,tree,water,wetland",government,"island,locality,neighbourhood,sea,state","line, tower","platform,station,stop_area,stop_position","station,stop,subway","bakery,car_parts,hairdresser,supermarket",swimming,hotel,reservoir,dock
site_5121,"Knowledge Park - V, Greater Noida - UPPCB",28.557054,77.453663,1526,7,NA,"college,ground",gate,administrative,"apartments,school",NA,NA,NA,"footway,residential,secondary,service,tertiary,track,unclassified",house,NA,"education,grass,residential","park,pitch,swimming_pool","pipeline,reservoir_covered",NA,"tree,garden",educational institute,city,"line,tower","platform,bustop",NA,NA,"basketball,tennis",information,NA,NA
site_5122,"Sector-116, Noida - UPPCB",28.56923,77.393848,6263,11,NA,"clinic,hospital,parking","gate,lift_gate",administrative,"apartments,shed",NA,NA,"clinic,hospital","construction,footway,path,primary,primary_link,residential,service,tertiary",NA,NA,"farmland,residential",park,mast,NA,water,NA,city,"line,tower",platform,NA,car_repair,NA,NA,pond,NA
site_5125,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,370,3,NA,temple,fence,administrative,farm,NA,NA,NA,"tertiary,unclassified",NA,NA,farmland,grassland,NA,NA,"tree,tree_row",NA,neighbourhood,line,bustop,NA,NA,NA,NA,lake,NA
site_5126,"Rabindra Sarobar, Kolkata - WBPCB",22.51106,88.35142,22006,17,NA,"atm,bank,bus_station,cafe,cinema,clinic,college,drinking_water,fuel,hospital,parking,place_of_worship,restaurant,social_center,toilets",gate,administrative,"detached,school,stadium",NA,NA,"clinic,hospital,laboratory","footway,path,residential,secondary,service,tertiary,tertiary_link",city_gate,NA,"industrial,residential,retail","park,pitch,sports_centre,stadium,swimming_pool",NA,NA,water,government,"islet,suburb",line,"platform,station","platform,rail,station,switch","bakery,coffee,hairdresser,tea","cricket,rowing,soccer,swimming","artwork,guest_house",reservoir,NA
site_5127,"Sector-25, Chandigarh - CPCC",30.751462,76.762879,10695,10,NA,"atm,clinic,college,hospital,library,parking,parking_space,restaurant,school,university",gate,administrative,"commercial,garages,house,university",NA,NA,"centre,hospital","footway,residential,secondary,secondary_link,service,tertiary,tertiary_link",building,NA,"commercial,residential","garden,park,pitch,playground,track",NA,NA,tree,corporate,city,line,platform,NA,canteen,"basketball,running","attraction,guest_house,hostel",NA,NA
site_5128,"Gomti Nagar, Lucknow - UPPCB",26.86812,81.005119,3081,11,NA,"bar,blood_bank,college,conference_centre,courthouse,hospital,restaurant","gate,lift_gate",administrative,apartments,NA,ambulance_station,hospital,"footway,living_street,residential,service,tertiary,tertiary_link",NA,NA,"brownfield,commercial,industrial,residential","park,pitch",NA,office,tree,"government,it",city,"line,tower",platform,NA,"cafe,general store",tennis,hotel,NA,NA
site_5129,"Bidhannagar, Kolkata - WBPCB",22.58157048,88.41002457,32332,16,NA,"bank,cafe,college,community_centre,drinking_water,ice_cream,restaurant,school,university","bollard,gate,wall",administrative,"office,residential,university",NA,NA,NA,"bus_stop,footway,residential,secondary,secondary_link,service,tertiary,tertiary_link,turning_circle",building,NA,"commercial,grass,greenfield,industrial,meadow,recreation_ground,residential,retail","park,pitch,playground",NA,NA,water,company,"city_block,neighbourhood,suburb",line,platform,"level_crossing,subway,switch","alcohol,beauty,chemist,computer,confectionery,convenience,doityourself,florist,tea",cricket,guest_house,"pond,reservoir,tank",NA
site_5238,"Ballygunge, Kolkata - WBPCB",22.5367507,88.3638022,36375,19,NA,"atm,bank,bar,cafe,charging_station,cinema,clinic,college,dentist,fast_food,fuel,hospital,ice_cream,marketplace,pharmacy,restaurant,school","fence,gate,lift_gate",administrative,"apartments,commercial,detached,museum,residential,retail",confectionery,NA,"clinic,dentist,hospital,pharmacy","bus_stop,crossing,footway,living_street,motorway,motorway_junction,path,primary,primary_link,residential,secondary,service,tertiary,traffic_signals,trunk,trunk_link",cannon,NA,"commercial,grass,industrial,recreation_ground,residential,village_green","park,pitch,playground",NA,"barracks,office","tree,water","diplomatic,government",suburb,line,platform,"crossing,level_crossing,railway_crossing,tram,tram_level_crossing","car,confectionery,mall,supermarket","basketball;badminton;gymnastics,cricket;soccer,ice_skating,tennis","artwork,hostel,hotel,museum",pond,NA
site_5247,"T T Nagar, Bhopal - MPPCB",23.233584,77.400574,8384,13,NA,"atm,bank,cinema,clinic,fast_food,fuel,hospital,parking,pharmacy,restaurant,school,toilets","gate,wall",adminstrative,house,NA,landing_site,NA,"bus_stop,busway,crossing,primary,primary_link,residential,secondary,secondary_link,service,tertiary,tertiary_link,traffic_signals",NA,NA,"commercial,construction,grass,residential","pitch,sports_centre,stadium,track",water_tower,NA,tree,educational_institute,neighbourhood,pole,platform,"construction,proposed","alcohol,bakery,confectionery,jewelry","running,soccer,tennis",hotel,NA,NA
site_5248,"Chhoti Gwaltoli, Indore - MPPCB",22.431,75.5213,1231,2,NA,"fort,clothing store",fence,forest,NA,NA,NA,NA,NA,fort,NA,"farmland,forest",common,NA,NA,"wood,heath",NA,"farm,locality",NA,NA,NA,clothing Store,NA,attraction,NA,NA
site_5249,"Marhatal, Jabalpur - MPPCB",23.168606,79.932247,24975,14,NA,"blood_bank,bus_station,cinema,food_court,hospital,place_of_worship",NA,administrative,commercial,NA,NA,NA,"living_street,path,primary,primary_link,residential,service,tertiary,trunk,trunk_link",memorial,NA,commercial,"park,pitch,stadium",water_tower,NA,grassland,NA,city,"line,tower",bustop,NA,"clothes,electrical,mall,newsagent,photo,shoes,sports","multi,soccer;tennis;swimming;basketball;chess;table_tennis;cricket;volleyball;cycling;badminton",hotel,NA,river
site_5250,"Gole Bazar, Katni - MPPCB",23.50016,80.23284,392,1,NA,school,"fence,hedge",administrative,NA,NA,NA,NA,secondary ,NA,NA,NA,garden,NA,NA,tree,NA,"farm,locality",line,NA,NA,NA,NA,NA,NA,NA
site_5254,"Collector Office, Yadgir - KSPCB",16.7602,77.1428,12538,10,NA,"cafe,fuel",city_wall,administrative,residential,NA,NA,hospital,"footway,primary,residential,service,tertiary,trunk",castle,NA,industrial,garden,pipeline,NA,"bare_rock,water",NA,town,"line,tower",platform,NA,general store ,NA,viewpoint,NA,NA
site_5257,"Pallavpuram Phase 2, Meerut - UPPCB",29.06351,77.709723,17631,12,NA,"bank,blood_bank,cinema,fast_food,fuel,hospital,marketplace,post_office",gate,adminstrative,"commercial,industrial,roof",NA,NA,hospital,"residential,service,tertiary,tertiary_link,trunk,trunk_link,unclassified",NA,NA,"industrial,residential",park,water_tower,NA,tree,research,city,generator,platform,"construction,rail",mall,NA,NA,NA,NA
site_5258,"Ganga Nagar, Meerut - UPPCB",28.999264,77.7590354,1564,13,NA,"bench,college,fountain,hospital,parking,restaurant,toilets",wall,adminstrative,"commercial,residential",NA,NA,hospital,"footway,living_street,residential,steps,tertiary,tertiary_link,unclassified",NA,NA,residential,"park,pitch,playground",water_tower,NA,tree,government,city,"line,tower",platform,NA,"copyshop,general,mobile_phone,printing,supermarket,tiles",basketball,information,NA,NA
site_5262,"Rajbansi Nagar, Patna - BSPCB",25.599486,85.113666,42071,13,NA,place_of_worship,gate,local_authority,NA,NA,NA,centre,"footway,primary,residential,secondary,service,tertiary,tertiary_link,trunk",NA,NA,grass,"park,pitch,stadium",statue,NA,"tree,water",NA,city,"line,tower","platform,stop_area,stop_position","abandoned,halt,platform,proposed,rail,stop",fastfood,tennis,gallery,reservoir,canal
site_5263,"Samanpura, Patna - BSPCB",25.596727,85.085624,3196,15,"aerodrome,apron,holding_position,jet_bridge,parking_position,runway,taxiway,terminal","college,doctors","gate,hedge",local_authority,college,NA,ambulance_station,doctor,"footway,path,residential,secondary,service,tertiary,tertiary_link",building,NA,"construction,forest,grass","golf_course,pitch",NA,NA,"scrub,tree_row,water",government,city,"line,tower","platform,station",rail,general,"badminton,basketball,cricket,soccer,tennis",hostel,reservoir,NA
site_5264,"Vidayagiri, Bagalkot - KSPCB",16.172806,75.659694,1391,10,NA,"atm,bank,cafe,clinic,college,dentist,fuel,hospital,library,place_of_worship,restaurant,school,university",wall,administrative,school,NA,landing_site,hospital,"bus_stop,living_street,mini_roundabout,primary,residential,service,tertiary,unclassified",house,NA,"greenfield,residential","pitch,sports_centre",silo,NA,"tree,tree_row",architect,neighbourhood,"line,tower",platforn,NA,"hotel,restaurant,pizza,fastfood,chai,baby store,",basketball,"hostel,hotel",NA,NA
site_5265,"Kalyana Nagara, Chikkamagaluru - KSPCB",13.328028,75.797056,4746,9,helipad,"college,school",wall,administrative,"college,school",NA,NA,NA,"residential,secondary,service,tertiary,track,trunk,unclassified",NA,NA,residential,"pitch,stadium,swimming_pool",NA,NA,water,NA,city,"line,tower",platform,NA,"café,restaurant",swimming,hostel,pond,NA
site_5266,"Vinoba Nagara, Shivamogga - KSPCB",13.94,75.555917,23793,7,NA,"hospital,restaurant,school",wall,administrative,apartments,NA,NA,NA,"residential,secondary,service,tertiary,tertiary_link,trunk,trunk_link,unclassified",NA,NA,"cemetery,industrial",NA,water_tower,NA,tree,NA,"locality,suburb",line,NA,NA,"bar,restaurant,hotel,furniture store",NA,NA,tank,canal
site_5267,"Ibrahimpur, Vijayapura - KSPCB",16.802639,75.722694,15421,7,NA,"bank,clinic,fuel,hospital,place_of_worship","wall,gate",adminstrative,hospital,laboratory,"fire_hydrant,fire_extinguisher",hospital,"primary,primary_link,residential,service,tertiary,trunk,unclassified",building,NA,commercial,park,NA,NA,tree,NA,"locality,suburb","line,tower",station,"halt,level_crossing,rail","general_store,tailor",NA,apartment,NA,NA
site_5270,"Vyttila, Kochi - Kerala PCB",9.969447,76.321186,60620,21,helipad,"atm,bank,bar,bus_station,cafe,charging_station,events_venue,ferry_terminal,hospital,library,marketplace,parking,pharmacy,place_of_worship,police,restaurant,school,taxi,toilets","bollard,fence,gate,jersey_barrier,kerb,wall","local_authority,political","apartments,commercial,construction,detached,hospital,house,mosque,office,retail,roof,school,service,temple,transportation",handicraft,NA,"alternative,hospital,laboratory,pharmacy","bus_stop,crossing,footway,living_street,path,primary,primary_link,residential,secondary,service,street_lamp,tertiary,tertiary_link,traffic_signals,trunk,trunk_link,unclassified",NA,NA,"farmland,grass,orchard,religious,residential,retail","fitness_centre,park,swimming_pool",tower,NA,"scrub,tree,water","company,consulting,financial,government,insurance,newspaper","islet,locality,plot,suburb","line,tower","platform,station,stop_area,stop_position","rail,station,stop,subway","alcohol,bakery,beauty,bicycle,clothes,copyshop,jewelry,medical_supply,motorcycle,motorcycle_repair,shoes,supermarket,ticket,tiles",NA,hotel,"pond,river",canal
site_5271,"Palayam, Kozhikode - Kerala PCB",11.249077,75.784371,51593,19,NA,"atm,bank,blood_bank,bus_station,cinema,clock,college,community_centre,conference_centre,fast_food,fuel,hospital,library,marketplace,motorcycle_parking,parking,pharmacy,place_of_worship,police,post_office,restaurant,school,shelter,social_centre,taxi,theatre,toilets,townhall",gate,local_authority,"apartments,college,commercial,construction,hospital,hotel,house,industrial,public,residential,retail,school,train_station",confectionery,NA,"hospice,hospital,pharmacy","bus_stop,crossing,elevator,footway,living_street,mini_roundabout,path,pedestrian,primary,residential,secondary,service,steps,tertiary,tertiary_link,unclassified","building,wayside_shrine",bus_depot,"commercial,grass,industrial,railway,recreation_ground,residential,retail","park,playground","surveillance,water_tap",NA,"tree,water","association,company,educational_institution,government,lawyer,telecommunication","locality,neighbourhood,suburb","line,tower","platform,station,stop_position","buffer_stop,level_crossing,platform,proposed,rail,station,switch,yard","books,clothes,department_store,electronics,general,hardware,houseware,jewelry,mall,medical_supply,optician,outdoor,shoes,stationery,supermarket,ticket,tiles",NA,"apartment,artwork,attraction,guest_house,hostel,hotel,motel","pond,reservoir",NA
site_5272,"Kacheripady, Ernakulam - Kerala PCB",9.985653,76.281342,31485,18,NA,"atm,bank,bar,cafe,car_wash,cinema,clinic,college,coworking_space,dentist,doctors,fast_food,food_court,fuel,hospital,ice_cream,kindergarten,marketplace,parking,pharmacy,place_of_worship,police,post_office,pub,restaurant,school,taxi,toilets,townhall","gate,wall","local_authority,protected_area","apartments,college,commercial,detached,hospital,hotel,mosque,office,retail,school,warehouse",NA,NA,"alternative,clinic,doctor,hospital,laboratory,pharmacy,rehabilitation","bus_stop,footway,living_street,path,pedestrian,primary,primary_link,residential,secondary,service,tertiary,traffic_signals,unclassified",building,NA,"education,railway,residential","fitness_centre,nature_reserve,pitch",NA,NA,water,"administrative,company,consulting,educational_institution,financial,government,insurance,it,lawyer,logistics,newspaper,tax_advisor,telecommunication",suburb,generator,"platform,station,stop_area,stop_position","station,stop,subway","bakery,beverages,books,car_parts,clothes,coffee,convenience,copyshop,department_store,frame,furniture,gift,hairdresser,health_food,jewelry,kiosk,mall,optician,photo,religion,second_hand,shoes,stationery,supermarket,travel_agency","fitness,soccer","apartment,attraction,guest_house,hostel,hotel,motel",canal,NA
site_5273,"City Center, Gwalior - MPPCB",26.203442,78.193251,2698,11,NA,"clinic,university",gate,administrative,"apartments,university",NA,NA,clinic,"footway,primary,primary_link,residential,secondary,secondary_link,service,tertiary",building,NA,"education,commercial","pitch,track",water_tower,NA,"tree,tree_row",government,city,"line,tower",platform,NA,orthopedics,athletics,guest_house,NA,NA
site_5274,"GIDC, Nandesari - Nandesari Ind. Association",22.410802,73.097923,1852,5,NA,"chemicalpant,policestation","gate,wall",administrative,aparments,NA,fire_alarm_box,hospital,"residential,service,track,unclassified",building,NA,industrial,NA,works,NA,"tree,water","company,energy_supplier,governament",city,"line,substation,tower",platform,rail,NA,NA,information,tank,NA
site_5275,"Phool Bagh, Gwalior - Mondelez Ind. Food",26.210536,78.171,5709,11,NA,"cafe,clinic,college,fast_food,parking,parking_entrance,place_of_worship","gate,wall",administrative,office,NA,NA,NA,"path,primary,residential,secondary,service,tertiary,traffic_signals,trunk_link",castle,NA,"greenfield,residential",park,water_tower,NA,"scrub,water",NA,city,"line,tower",platform,"disused,level_crossing,narrow_gauge","mall,supermarket",NA,"artwork,attraction,zoo",pond,NA
site_5276,"Thavakkara, Kannur - Kerala PCB",11.875,75.3732,79140,19,NA,"atm,bank,bar,bus_station,cafe,childcare,cinema,college,conference_centre,courthouse,fast_food,fuel,hospital,internet_cafe,library,marketplace,motorcycle_rental,parking,parking_space,pharmacy,place_of_worship,police,prison,recycling,restaurant,school,taxi,toilets",fence,"administrative,local_authority","civil_station,commercial,hospital,house,kindergarten,school,service,transportation,warehouse",handicraft,NA,"alternative,hospice,hospital,laboratory,pharmacy","bus_stop,cycleway,footway,residential,secondary,secondary_link,service,tertiary,tertiary_link,traffic_signals,trunk,trunk_link,unclassified",memorial,NA,"commercial,garages,railway,residential","park,pitch,stadium",NA,NA,"tree,water","association,educational_institution,energy_supplier,government,newspaper","city,city_block,neighbourhood,suburb",line,"platform,station,stop_position","buffer_stop,platform,proposed,rail,switch","bakery,car,clothes,computer,dairy,electronics,furniture,greengrocer,hairdresser,mall,medical_supply,mobile_phone,motorcycle_repair,pet,travel_agency","football,multi,tennis","artwork,guest_house,hotel",pond,NA
site_5334,"Polayathode, Kollam - Kerala PCB",8.8787,76.6073,74314,18,NA,"atm,bank,cafe,clinic,college,conference_centre,crematorium,fast_food,food_court,fuel,grave_yard,hospital,ice_cream,internet_cafe,library,marketplace,parking,pharmacy,place_of_worship,post_office,prep_school,restaurant,school,toilets",wall,administrative,"college,commercial,hospital,house,school,shed","dressmaker,grinding_mill",NA,"alternative,hospital,pharmacy","bus_stop,crossing,primary,residential,secondary,service,tertiary,traffic_signals,unclassified",church,NA,"cemetery,education,religious,residential","fitness_centre,pitch",NA,NA,water,"educational_institution,government","locality,neighbourhood,suburb",generator,platform,"level_crossing,rail","bakery,beauty,books,clothes,computer,convenience,copyshop,dairy,general,greengrocer,hardware,houseware,mall,motorcycle,paint,shoes,stationery,supermarket,variety_store","soccer,soccer;basketball","artwork,hostel",pond,drain
site_5335,"Govt. High School Shikarpur, Patna - BSPCB",25.592539,85.227158,39673,12,NA,"atm,conference_centre,drinking_water,parking,parking_space,place_of_worship,school",gate,local_authority,"commercial,residential,retail,school,temple",NA,NA,NA,"footway,living_street,pedestrian,primary,residential,secondary,service,tertiary,unclassified",building,NA,grass,park,works,NA,water,educational institute,neighbourhood,line,NA,"rail,switch","biryani mahal,fast food,cafe",NA,"guest_house,museum","lake,pond",NA
site_5336,"DRM Office Danapur, Patna - BSPCB",25.586562,85.043586,39604,12,NA,"atm,college,hospital,parking,place_of_worship,school,toilets",gate,administrative,"hospital,house,school",NA,NA,hospital,"living_street,primary,residential,secondary,service,tertiary",NA,NA,"commercial,industrial,military,residential",playground,NA,NA,water,goverment,suburb,"line,tower","platform,station,stop_area,stop_position","buffer_stop,platform,rail,station,stop,switch",NA,NA,information,pond,NA
site_5337,"Industrial Area, Hajipur - BSPCB",25.697189,85.2459,3598,8,NA,research_institute,"gate,wall",administrative,industrial,NA,NA,NA,"residential,service,tertiary,trunk",castle,NA,residential,"grass,land",works,NA,tree,educational_institution,city,"line,substation,tower",platform,NA,"fast food,grocery shop",NA,"hostel,information",NA,canal
site_5338,"SFTI Kusdihra, Gaya - BSPCB",24.762518,84.982348,4902,3,NA,"forest Training Institute,ATM,Templeeduaction center","gate,wall",administrative,institutional,NA,NA,NA,"primary,residential,service",building,NA,residential, nature_reserve,NA,NA,scrub,educational institute,city,"line,tower",platform,NA,NA,NA,water_fall,NA,NA
site_5339,"Mini Secretariat, Charkhi Dadri - HSPCB",28.593883,76.270653,3293,9,NA,hospital,"gate,wall",administrative,hospital,NA,NA,NA,"living_street,residential,secondary,tertiary,unclassified",NA,NA,residential,park,NA,NA,water,NA,town,line,platform,NA,jewelry,NA,NA,pond,NA
site_5340,"New Industrial Town, Faridabad - HSPCB",28.39072,77.30059,5625,9,NA,"auditorium,blood_bank,bus_station,cinema,clinic,college,fire_station,hospital,library,parking,post_office,school","gate,lift_gate",administrative,auditorium,NA,NA,"clinic,hospital","crossing,footway,living_street,mini_roundabout,residential,service,tertiary,tertiary_link,traffic_signals",building,NA,"construction,industrial,residential","common,golf_course,park,pitch,social_club,stadium,swimming_pool",NA,NA,tree,goverment,city,line,station,NA,"clothes,jewelry,trade","cricket,football",NA,NA,NA
site_5341,"Sector 30, Faridabad - HSPCB",28.4417,77.3217,9322,12,NA,"hospital,school",gate,administrative,house,NA,NA,NA,"crossing,footway,motorway,residential,service,tertiary,tertiary_link,track,traffic_signals,unclassified",NA,NA,residential,"park,pitch","water tank,pipeline,tower",NA,"tree,water",ngo,city,"line,substation,tower",platform,NA,dairy,NA,hostel,canal,"canal,drain"
site_5342,"Sector 11, Faridabad - HSPCB",28.376058,77.315741,41853,14,NA,"college,hospital,school",gate,administrative,industrial,NA,NA,NA,"bus_stop,residential,secondary,secondary_link,service,tertiary,trunk,trunk_link,unclassified",NA,NA,"industrial,residential",park,"bridge,works",NA,water,NA,neighbourhood,substation,platform,subway,"spa centre,Costume store",NA,NA,drain,NA
site_5344,"Teri Gram, Gurugram - HSPCB",28.4275,77.1465,5508,10,NA,"bank,cafe,community_centre,fuel,place_of_worship,school",gate,administrative,"commercial,office,roof,shed",NA,NA,NA,"primary,residential,service,services,tertiary,track,unclassified",ground,NA,"Hotel,Research_Institute,Research_institute,corporate_office,residential",golf_course,NA,NA,tree,NA,"locality,village","line,tower",platform,NA,"alcohol,general,kiosk",NA,motel,NA,NA
site_5346,"Sikulpuikawn, Aizawl - Mizoram PCB",23.7176342,92.7192841,41743,8,NA,"college,hospital,place_of_worship,restaurant",gate,administrative,"church,college,office,school,temple",NA,NA,NA,"primary,residential,secondary,service,tertiary,unclassified",stadium,NA,residential,sports_centre,NA,NA,tree,"educational_institution,government",city,line,platform,NA,"spa centre,Costume store",soccer;volleyball,stadium,NA,NA
site_5361,"Arumbakkam, Chennai - TNPCB",13.0664,80.2112,23449,18,NA,"atm,bank,bus_station,cafe,clinic,fast_food,fuel,hospital,library,motorcycle_rental,parking,pharmacy,place_of_worship,restaurant,school,toilets",gate,"administrative,water_distribution","apartments,commercial,residential,retail",NA,NA,"centre,clinic","bus_stop,construction,living_street,pedestrian,primary,primary_link,residential,service,tertiary,traffic_signals",NA,NA,"commercial,education,industrial,residential,retail","park,pitch,playground,swimming_pool",water_tower,NA,"wetland,wood",government,"locality,neighbourhood","substation,tower","platform,station,stop_area,stop_position","station,stop,subway","confectionery,convenience,department_store,greengrocer,supermarket","racquet,tennis",NA,NA,canal
site_5362,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",13.4127,80.1081,1094,4,NA,"ATM,petrol pump","gate,wall",administrative,government,NA,NA,NA,"secondary,tertiary,unclassified",building,NA,"industrial,landfill","park,common",works,NA,"tree,wood",governament,locality,"line,substation,tower",NA,NA,NA,NA,NA,NA,NA
site_5363,"Perungudi, Chennai - TNPCB",12.9533,80.2357,20180,14,NA,"bench,cafe,community_centre,fast_food,hospital,parking,place_of_worship,school","gate,toll_booth","administrative,place,protected_area,water_distribution","house,mosque,roof",NA,NA,NA,"construction,footway,living_street,primary,primary_link,residential,service,tertiary,tertiary_link,track,traffic_signals",NA,NA,"brownfield,commercial,construction,industrial,landfill,residential,retail","nature_reserve,park,pitch,playground","storage_tank,wastewater_plant,water_well",NA,"scrub,tree,water,wetland",NA,"neighbourhood,suburb",line,NA,construction,"clothes,electronics,mall,supermarket",basketball,NA,"pond,reservoir,wastewater",NA
site_5364,"Royapuram, Chennai - TNPCB",13.1036,80.2909,18764,20,NA,"atm,bank,bench,cafe,college,dentist,driving_school,fast_food,hospital,pharmacy,place_of_worship,police,post_box,restaurant,school,shelter,toilets,waste_basket","bollard,city_wall,gate,median,wall","administrative,water_distribution","apartments,construction,garage,hospital,house,retail,ruins,school,temple,train_station",NA,NA,"dentist,hospital,pharmacy","bus_stop,crossing,footway,living_street,path,primary,primary_link,residential,secondary,secondary_link,service,steps,street_lamp,tertiary,traffic_signals","building,city_gate,monument,wayside_cross,wayside_shrine",port,"cemetery,commercial,grass,industrial,plant_nursery,railway,religious,residential,retail","garden,park,pitch,sports_centre","bridge,cross,mast,storage_tank,surveillance,water_tower,water_well",office,"tree,water","energy_supplier,lawyer","neighbourhood,suburb",line,"platform,station,stop_position","buffer_stop,disused,level_crossing,platform,rail,station,subway,switch","alcohol,appliance,bakery,bed,car,car_parts,clothes,confectionery,convenience,copyshop,hairdresser,jewelry,kiosk,mobile_phone,motorcycle,motorcycle_repair,sewing,sports",NA,"artwork,hotel",pond,NA
site_5365,"Kodungaiyur, Chennai - TNPCB",13.1278,80.2642,17648,14,NA,"hospital,parking,place_of_worship,school",gate,"administrative,water_distribution",house,NA,NA,"centre,hospital","living_street,residential,secondary,service,track",NA,NA,"cemetery,commercial,industrial,landfill,meadow,residential",park,NA,NA,"water,wood",NA,"locality,neighbourhood",line,platform,rail,NA,NA,guest_house,pond,drain
site_5367,"Meelavittan, Thoothukudi - TNPCB",8.816428,78.099039,3329,4,NA,temple,wall,administrative,house,NA,NA,NA,"residential,tertiary,track,unclassified",NA,NA,industrial,park,NA,NA,tree,NA,"locality,neighbourhood","line,plant,portal,substation,tower",busstop,NA,NA,NA,NA,NA,NA
site_5370,"Buddha Colony, Muzaffarpur - BSPCB",26.11442,85.39813,15606,10,NA,"atm,bank,cinema,clinic,dentist,doctors,restaurant",gate,administrative,house,NA,NA,hospital,"primary,residential,secondary,service,tertiary",building,NA,school,park,storage_tank,NA,tree,"financial,insurance,telecommunication",,"line,tower",bustop,rail,"bag,computer,mall,paint",NA,artwork,NA,NA
